purchase_id,date,supplier,category,items_summary,quantity_kg,total_cost_clp,payment_terms,due_date,status
PO-2905,2025-08-25,Distribuidora JR,dairy,Dairy Variety Pack,15.8,94800,15 dias,2025-09-09,Received
PO-2906,2025-08-25,ICB Food Service,grocery,Grocery Variety Pack,51.02,102040,30 dias,2025-09-24,Received
PO-2907,2025-08-25,Distribuidora JR,beverage,Beverage Variety Pack,3.12,2500,15 dias,2025-09-09,Received
PO-2908,2025-08-25,Licores Premium,wine,Wine Variety Pack,1.75,7000,30 dias,2025-09-24,Received
PO-2909,2025-08-28,Carnes Danke,meat,Meat Variety Pack,39.61,376295,30 dias,2025-09-27,Received
PO-2910,2025-08-28,Agro los hermanos,veg,Veg Variety Pack,84.47,126712,0 dias,2025-08-28,Received
PO-2911,2025-08-28,Puerto de Palos,seafood,Seafood Variety Pack,32.37,388380,15 dias,2025-09-12,Received
PO-2912,2025-08-28,Distribuidora JR,dairy,Dairy Variety Pack,60.45,362700,15 dias,2025-09-12,Received
PO-2913,2025-08-28,ICB Food Service,grocery,Grocery Variety Pack,155.41,310810,30 dias,2025-09-27,Received
PO-2914,2025-08-28,Distribuidora JR,beverage,Beverage Variety Pack,4.72,3779,15 dias,2025-09-12,Received
PO-2915,2025-08-28,Licores Premium,wine,Wine Variety Pack,6.84,27350,30 dias,2025-09-27,Received
PO-2916,2025-09-01,Carnes Danke,meat,Meat Variety Pack,13.37,127014,30 dias,2025-10-01,Received
PO-2917,2025-09-01,Agro los hermanos,veg,Veg Variety Pack,23.88,35812,0 dias,2025-09-01,Received
PO-2918,2025-09-01,Puerto de Palos,seafood,Seafood Variety Pack,9.19,110220,15 dias,2025-09-16,Received
PO-2919,2025-09-01,Distribuidora JR,dairy,Dairy Variety Pack,13.78,82650,15 dias,2025-09-16,Received
PO-2920,2025-09-01,ICB Food Service,grocery,Grocery Variety Pack,46.59,93170,30 dias,2025-10-01,Received
PO-2921,2025-09-01,Distribuidora JR,beverage,Beverage Variety Pack,1.5,1200,15 dias,2025-09-16,Received
PO-2922,2025-09-01,Licores Premium,wine,Wine Variety Pack,2.08,8300,30 dias,2025-10-01,Received
PO-2923,2025-09-04,Carnes Danke,meat,Meat Variety Pack,42.23,401137,30 dias,2025-10-04,Received
PO-2924,2025-09-04,Agro los hermanos,veg,Veg Variety Pack,78.33,117487,0 dias,2025-09-04,Received
PO-2925,2025-09-04,Puerto de Palos,seafood,Seafood Variety Pack,28.61,343350,15 dias,2025-09-19,Received
PO-2926,2025-09-04,Distribuidora JR,dairy,Dairy Variety Pack,60.23,361350,15 dias,2025-09-19,Received
PO-2927,2025-09-04,ICB Food Service,grocery,Grocery Variety Pack,166.87,333740,30 dias,2025-10-04,Received
PO-2928,2025-09-04,Distribuidora JR,beverage,Beverage Variety Pack,4.1,3279,15 dias,2025-09-19,Received
PO-2929,2025-09-04,Licores Premium,wine,Wine Variety Pack,5.1,20400,30 dias,2025-10-04,Received
PO-2930,2025-09-08,Carnes Danke,meat,Meat Variety Pack,19.89,188955,30 dias,2025-10-08,Received
PO-2931,2025-09-08,Agro los hermanos,veg,Veg Variety Pack,41.12,61687,0 dias,2025-09-08,Received
PO-2932,2025-09-08,Puerto de Palos,seafood,Seafood Variety Pack,9.77,117270,15 dias,2025-09-23,Received
PO-2933,2025-09-08,Distribuidora JR,dairy,Dairy Variety Pack,25.38,152250,15 dias,2025-09-23,Received
PO-2934,2025-09-08,ICB Food Service,grocery,Grocery Variety Pack,74.21,148420,30 dias,2025-10-08,Received
PO-2935,2025-09-08,Distribuidora JR,beverage,Beverage Variety Pack,1.57,1260,15 dias,2025-09-23,Received
PO-2936,2025-09-08,Licores Premium,wine,Wine Variety Pack,3.52,14100,30 dias,2025-10-08,Received
PO-2937,2025-09-11,Carnes Danke,meat,Meat Variety Pack,37.95,360572,30 dias,2025-10-11,Received
PO-2938,2025-09-11,Agro los hermanos,veg,Veg Variety Pack,68.17,102262,0 dias,2025-09-11,Received
PO-2939,2025-09-11,Puerto de Palos,seafood,Seafood Variety Pack,24.47,293640,15 dias,2025-09-26,Received
PO-2940,2025-09-11,Distribuidora JR,dairy,Dairy Variety Pack,41.55,249299,15 dias,2025-09-26,Received
PO-2941,2025-09-11,ICB Food Service,grocery,Grocery Variety Pack,132.46,264920,30 dias,2025-10-11,Received
PO-2942,2025-09-11,Distribuidora JR,beverage,Beverage Variety Pack,3.5,2800,15 dias,2025-09-26,Received
PO-2943,2025-09-11,Licores Premium,wine,Wine Variety Pack,5.81,23250,30 dias,2025-10-11,Received
PO-2944,2025-09-15,Carnes Danke,meat,Meat Variety Pack,29.44,279680,30 dias,2025-10-15,Received
PO-2945,2025-09-15,Agro los hermanos,veg,Veg Variety Pack,74.28,111412,0 dias,2025-09-15,Received
PO-2946,2025-09-15,Puerto de Palos,seafood,Seafood Variety Pack,29.22,350670,15 dias,2025-09-30,Received
PO-2947,2025-09-15,Distribuidora JR,dairy,Dairy Variety Pack,35.52,213150,15 dias,2025-09-30,Received
PO-2948,2025-09-15,ICB Food Service,grocery,Grocery Variety Pack,123.12,246250,30 dias,2025-10-15,Received
PO-2949,2025-09-15,Distribuidora JR,beverage,Beverage Variety Pack,4.33,3460,15 dias,2025-09-30,Received
PO-2950,2025-09-15,Licores Premium,wine,Wine Variety Pack,4.96,19850,30 dias,2025-10-15,Received
PO-2951,2025-09-18,Carnes Danke,meat,Meat Variety Pack,186.96,1776120,30 dias,2025-10-18,Received
PO-2952,2025-09-18,Agro los hermanos,veg,Veg Variety Pack,359.2,538800,0 dias,2025-09-18,Received
PO-2953,2025-09-18,Puerto de Palos,seafood,Seafood Variety Pack,120.55,1446570,15 dias,2025-10-03,Received
PO-2954,2025-09-18,Distribuidora JR,dairy,Dairy Variety Pack,237.93,1427550,15 dias,2025-10-03,Received
PO-2955,2025-09-18,ICB Food Service,grocery,Grocery Variety Pack,642.07,1284130,30 dias,2025-10-18,Received
PO-2956,2025-09-18,Distribuidora JR,beverage,Beverage Variety Pack,18.73,14980,15 dias,2025-10-03,Received
PO-2957,2025-09-18,Licores Premium,wine,Wine Variety Pack,18.68,74700,30 dias,2025-10-18,Received
PO-2958,2025-09-25,Carnes Danke,meat,Meat Variety Pack,37.74,358506,30 dias,2025-10-25,Received
PO-2959,2025-09-25,Agro los hermanos,veg,Veg Variety Pack,75.75,113625,0 dias,2025-09-25,Received
PO-2960,2025-09-25,Puerto de Palos,seafood,Seafood Variety Pack,30.03,360390,15 dias,2025-10-10,Received
PO-2961,2025-09-25,Distribuidora JR,dairy,Dairy Variety Pack,49.77,298650,15 dias,2025-10-10,Received
PO-2962,2025-09-25,ICB Food Service,grocery,Grocery Variety Pack,145.55,291100,30 dias,2025-10-25,Received
PO-2963,2025-09-25,Distribuidora JR,beverage,Beverage Variety Pack,6.33,5060,15 dias,2025-10-10,Received
PO-2964,2025-09-25,Licores Premium,wine,Wine Variety Pack,9.35,37400,30 dias,2025-10-25,Received
PO-2965,2025-09-29,Carnes Danke,meat,Meat Variety Pack,11.9,113097,30 dias,2025-10-29,Received
PO-2966,2025-09-29,Agro los hermanos,veg,Veg Variety Pack,18.9,28349,0 dias,2025-09-29,Received
PO-2967,2025-09-29,Puerto de Palos,seafood,Seafood Variety Pack,4.67,56040,15 dias,2025-10-14,Received
PO-2968,2025-09-29,Distribuidora JR,dairy,Dairy Variety Pack,23.15,138900,15 dias,2025-10-14,Received
PO-2969,2025-09-29,ICB Food Service,grocery,Grocery Variety Pack,53.24,106480,30 dias,2025-10-29,Received
PO-2970,2025-09-29,Licores Premium,wine,Wine Variety Pack,1.73,6900,30 dias,2025-10-29,Received
PO-2971,2025-10-02,Carnes Danke,meat,Meat Variety Pack,45.73,434458,30 dias,2025-11-01,Received
PO-2972,2025-10-02,Agro los hermanos,veg,Veg Variety Pack,96.83,145237,0 dias,2025-10-02,Received
PO-2973,2025-10-02,Puerto de Palos,seafood,Seafood Variety Pack,33.45,401430,15 dias,2025-10-17,Received
PO-2974,2025-10-02,Distribuidora JR,dairy,Dairy Variety Pack,57.45,344700,15 dias,2025-10-17,Received
PO-2975,2025-10-02,ICB Food Service,grocery,Grocery Variety Pack,158.07,316150,30 dias,2025-11-01,Received
PO-2976,2025-10-02,Distribuidora JR,beverage,Beverage Variety Pack,2.52,2020,15 dias,2025-10-17,Received
PO-2977,2025-10-02,Licores Premium,wine,Wine Variety Pack,6.99,27950,30 dias,2025-11-01,Received
PO-2978,2025-10-06,Carnes Danke,meat,Meat Variety Pack,15.94,151382,30 dias,2025-11-05,Received
PO-2979,2025-10-06,Agro los hermanos,veg,Veg Variety Pack,31.48,47212,0 dias,2025-10-06,Received
PO-2980,2025-10-06,Puerto de Palos,seafood,Seafood Variety Pack,10.04,120450,15 dias,2025-10-21,Received
PO-2981,2025-10-06,Distribuidora JR,dairy,Dairy Variety Pack,16.9,101399,15 dias,2025-10-21,Received
PO-2982,2025-10-06,ICB Food Service,grocery,Grocery Variety Pack,50.71,101420,30 dias,2025-11-05,Received
PO-2983,2025-10-06,Distribuidora JR,beverage,Beverage Variety Pack,1.68,1340,15 dias,2025-10-21,Received
PO-2984,2025-10-06,Licores Premium,wine,Wine Variety Pack,5.14,20550,30 dias,2025-11-05,Received
PO-2985,2025-10-09,Carnes Danke,meat,Meat Variety Pack,47.21,448518,30 dias,2025-11-08,Received
PO-2986,2025-10-09,Agro los hermanos,veg,Veg Variety Pack,95.88,143812,0 dias,2025-10-09,Received
PO-2987,2025-10-09,Puerto de Palos,seafood,Seafood Variety Pack,29.25,350970,15 dias,2025-10-24,Received
PO-2988,2025-10-09,Distribuidora JR,dairy,Dairy Variety Pack,52.9,317400,15 dias,2025-10-24,Received
PO-2989,2025-10-09,ICB Food Service,grocery,Grocery Variety Pack,157.94,315880,30 dias,2025-11-08,Received
PO-2990,2025-10-09,Distribuidora JR,beverage,Beverage Variety Pack,3.77,3020,15 dias,2025-10-24,Received
PO-2991,2025-10-09,Licores Premium,wine,Wine Variety Pack,4.29,17150,30 dias,2025-11-08,Received
PO-2992,2025-10-13,Carnes Danke,meat,Meat Variety Pack,11.93,113335,30 dias,2025-11-12,Received
PO-2993,2025-10-13,Agro los hermanos,veg,Veg Variety Pack,30.35,45525,0 dias,2025-10-13,Received
PO-2994,2025-10-13,Puerto de Palos,seafood,Seafood Variety Pack,8.63,103620,15 dias,2025-10-28,Received
PO-2995,2025-10-13,Distribuidora JR,dairy,Dairy Variety Pack,13.1,78600,15 dias,2025-10-28,Received
PO-2996,2025-10-13,ICB Food Service,grocery,Grocery Variety Pack,42.59,85190,30 dias,2025-11-12,Received
PO-2997,2025-10-13,Distribuidora JR,beverage,Beverage Variety Pack,2.15,1720,15 dias,2025-10-28,Received
PO-2998,2025-10-13,Licores Premium,wine,Wine Variety Pack,2.06,8250,30 dias,2025-11-12,Received
PO-2999,2025-10-16,Carnes Danke,meat,Meat Variety Pack,51.16,485972,30 dias,2025-11-15,Received
PO-3000,2025-10-16,Agro los hermanos,veg,Veg Variety Pack,108.92,163387,0 dias,2025-10-16,Received
PO-3001,2025-10-16,Puerto de Palos,seafood,Seafood Variety Pack,30.11,361380,15 dias,2025-10-31,Received
PO-3002,2025-10-16,Distribuidora JR,dairy,Dairy Variety Pack,63.77,382650,15 dias,2025-10-31,Received
PO-3003,2025-10-16,ICB Food Service,grocery,Grocery Variety Pack,178.97,357950,30 dias,2025-11-15,Received
PO-3004,2025-10-16,Distribuidora JR,beverage,Beverage Variety Pack,9.4,7520,15 dias,2025-10-31,Received
PO-3005,2025-10-16,Licores Premium,wine,Wine Variety Pack,5.42,21700,30 dias,2025-11-15,Received
PO-3006,2025-10-20,Carnes Danke,meat,Meat Variety Pack,12.52,118963,30 dias,2025-11-19,Received
PO-3007,2025-10-20,Agro los hermanos,veg,Veg Variety Pack,24.77,37162,0 dias,2025-10-20,Received
PO-3008,2025-10-20,Puerto de Palos,seafood,Seafood Variety Pack,10.61,127290,15 dias,2025-11-04,Received
PO-3009,2025-10-20,Distribuidora JR,dairy,Dairy Variety Pack,26.62,159750,15 dias,2025-11-04,Received
PO-3010,2025-10-20,ICB Food Service,grocery,Grocery Variety Pack,71.1,142200,30 dias,2025-11-19,Received
PO-3011,2025-10-20,Distribuidora JR,beverage,Beverage Variety Pack,1.12,900,15 dias,2025-11-04,Received
PO-3012,2025-10-20,Licores Premium,wine,Wine Variety Pack,5.41,21650,30 dias,2025-11-19,Received
PO-3013,2025-10-23,Carnes Danke,meat,Meat Variety Pack,45.09,428402,30 dias,2025-11-22,Received
PO-3014,2025-10-23,Agro los hermanos,veg,Veg Variety Pack,94.65,141975,0 dias,2025-10-23,Received
PO-3015,2025-10-23,Puerto de Palos,seafood,Seafood Variety Pack,28.59,343080,15 dias,2025-11-07,Received
PO-3016,2025-10-23,Distribuidora JR,dairy,Dairy Variety Pack,50.67,304050,15 dias,2025-11-07,Received
PO-3017,2025-10-23,ICB Food Service,grocery,Grocery Variety Pack,144.7,289400,30 dias,2025-11-22,Received
PO-3018,2025-10-23,Distribuidora JR,beverage,Beverage Variety Pack,4.88,3900,15 dias,2025-11-07,Received
PO-3019,2025-10-23,Licores Premium,wine,Wine Variety Pack,6.3,25200,30 dias,2025-11-22,Received
PO-3020,2025-10-27,Carnes Danke,meat,Meat Variety Pack,9.87,93788,30 dias,2025-11-26,Received
PO-3021,2025-10-27,Agro los hermanos,veg,Veg Variety Pack,31.25,46875,0 dias,2025-10-27,Received
PO-3022,2025-10-27,Puerto de Palos,seafood,Seafood Variety Pack,8.82,105810,15 dias,2025-11-11,Received
PO-3023,2025-10-27,Distribuidora JR,dairy,Dairy Variety Pack,21.12,126750,15 dias,2025-11-11,Received
PO-3024,2025-10-27,ICB Food Service,grocery,Grocery Variety Pack,52.59,105170,30 dias,2025-11-26,Received
PO-3025,2025-10-27,Distribuidora JR,beverage,Beverage Variety Pack,2.52,2020,15 dias,2025-11-11,Received
PO-3026,2025-10-27,Licores Premium,wine,Wine Variety Pack,1.6,6400,30 dias,2025-11-26,Received
PO-3027,2025-10-30,Carnes Danke,meat,Meat Variety Pack,55.55,527677,30 dias,2025-11-29,Received
PO-3028,2025-10-30,Agro los hermanos,veg,Veg Variety Pack,118.95,178425,0 dias,2025-10-30,Received
PO-3029,2025-10-30,Puerto de Palos,seafood,Seafood Variety Pack,44.93,539160,15 dias,2025-11-14,Received
PO-3030,2025-10-30,Distribuidora JR,dairy,Dairy Variety Pack,69.17,415050,15 dias,2025-11-14,Received
PO-3031,2025-10-30,ICB Food Service,grocery,Grocery Variety Pack,179.44,358880,30 dias,2025-11-29,Received
PO-3032,2025-10-30,Distribuidora JR,beverage,Beverage Variety Pack,5.03,4020,15 dias,2025-11-14,Received
PO-3033,2025-10-30,Licores Premium,wine,Wine Variety Pack,8.5,34000,30 dias,2025-11-29,Received
PO-3034,2025-11-03,Carnes Danke,meat,Meat Variety Pack,11.5,109226,30 dias,2025-12-03,Received
PO-3035,2025-11-03,Agro los hermanos,veg,Veg Variety Pack,27.25,40875,0 dias,2025-11-03,Received
PO-3036,2025-11-03,Puerto de Palos,seafood,Seafood Variety Pack,12.74,152910,15 dias,2025-11-18,Received
PO-3037,2025-11-03,Distribuidora JR,dairy,Dairy Variety Pack,27.85,167100,15 dias,2025-11-18,Received
PO-3038,2025-11-03,ICB Food Service,grocery,Grocery Variety Pack,67.78,135550,30 dias,2025-12-03,Received
PO-3039,2025-11-03,Distribuidora JR,beverage,Beverage Variety Pack,2.98,2380,15 dias,2025-11-18,Received
PO-3040,2025-11-03,Licores Premium,wine,Wine Variety Pack,2.99,11950,30 dias,2025-12-03,Received
PO-3041,2025-11-06,Carnes Danke,meat,Meat Variety Pack,40.76,387196,30 dias,2025-12-06,Received
PO-3042,2025-11-06,Agro los hermanos,veg,Veg Variety Pack,84.12,126187,0 dias,2025-11-06,Received
PO-3043,2025-11-06,Puerto de Palos,seafood,Seafood Variety Pack,23.33,279990,15 dias,2025-11-21,Received
PO-3044,2025-11-06,Distribuidora JR,dairy,Dairy Variety Pack,44.77,268650,15 dias,2025-11-21,Received
PO-3045,2025-11-06,ICB Food Service,grocery,Grocery Variety Pack,140.75,281510,30 dias,2025-12-06,Received
PO-3046,2025-11-06,Distribuidora JR,beverage,Beverage Variety Pack,2.55,2039,15 dias,2025-11-21,Received
PO-3047,2025-11-06,Licores Premium,wine,Wine Variety Pack,5.97,23900,30 dias,2025-12-06,Received
PO-3048,2025-11-10,Carnes Danke,meat,Meat Variety Pack,15.68,148912,30 dias,2025-12-10,Received
PO-3049,2025-11-10,Agro los hermanos,veg,Veg Variety Pack,43.42,65137,0 dias,2025-11-10,Received
PO-3050,2025-11-10,Puerto de Palos,seafood,Seafood Variety Pack,15.37,184380,15 dias,2025-11-25,Received
PO-3051,2025-11-10,Distribuidora JR,dairy,Dairy Variety Pack,29.07,174450,15 dias,2025-11-25,Received
PO-3052,2025-11-10,ICB Food Service,grocery,Grocery Variety Pack,64.77,129530,30 dias,2025-12-10,Received
PO-3053,2025-11-10,Distribuidora JR,beverage,Beverage Variety Pack,1.45,1160,15 dias,2025-11-25,Received
PO-3054,2025-11-10,Licores Premium,wine,Wine Variety Pack,1.18,4700,30 dias,2025-12-10,Received
PO-3055,2025-11-13,Carnes Danke,meat,Meat Variety Pack,32.23,306232,30 dias,2025-12-13,Received
PO-3056,2025-11-13,Agro los hermanos,veg,Veg Variety Pack,68.28,102412,0 dias,2025-11-13,Received
PO-3057,2025-11-13,Puerto de Palos,seafood,Seafood Variety Pack,22.05,264630,15 dias,2025-11-28,Received
PO-3058,2025-11-13,Distribuidora JR,dairy,Dairy Variety Pack,47.92,287550,15 dias,2025-11-28,Received
PO-3059,2025-11-13,ICB Food Service,grocery,Grocery Variety Pack,121.73,243470,30 dias,2025-12-13,Received
PO-3060,2025-11-13,Distribuidora JR,beverage,Beverage Variety Pack,1.95,1560,15 dias,2025-11-28,Received
PO-3061,2025-11-13,Licores Premium,wine,Wine Variety Pack,5.17,20700,30 dias,2025-12-13,Received
PO-3062,2025-11-17,Carnes Danke,meat,Meat Variety Pack,20.06,190593,30 dias,2025-12-17,Received
PO-3063,2025-11-17,Agro los hermanos,veg,Veg Variety Pack,41.23,61837,0 dias,2025-11-17,Received
PO-3064,2025-11-17,Puerto de Palos,seafood,Seafood Variety Pack,16.93,203129,15 dias,2025-12-02,Received
PO-3065,2025-11-17,Distribuidora JR,dairy,Dairy Variety Pack,45.33,271950,15 dias,2025-12-02,Received
PO-3066,2025-11-17,ICB Food Service,grocery,Grocery Variety Pack,95.02,190030,30 dias,2025-12-17,Received
PO-3067,2025-11-17,Distribuidora JR,beverage,Beverage Variety Pack,2.65,2120,15 dias,2025-12-02,Received
PO-3068,2025-11-17,Licores Premium,wine,Wine Variety Pack,2.05,8200,30 dias,2025-12-17,Received
PO-3069,2025-11-20,Carnes Danke,meat,Meat Variety Pack,40.79,387481,30 dias,2025-12-20,Received
PO-3070,2025-11-20,Agro los hermanos,veg,Veg Variety Pack,77.78,116662,0 dias,2025-11-20,Received
PO-3071,2025-11-20,Puerto de Palos,seafood,Seafood Variety Pack,31.03,372330,15 dias,2025-12-05,Received
PO-3072,2025-11-20,Distribuidora JR,dairy,Dairy Variety Pack,46.95,281700,15 dias,2025-12-05,Received
PO-3073,2025-11-20,ICB Food Service,grocery,Grocery Variety Pack,145.6,291200,30 dias,2025-12-20,Received
PO-3074,2025-11-20,Distribuidora JR,beverage,Beverage Variety Pack,3.62,2900,15 dias,2025-12-05,Received
PO-3075,2025-11-20,Licores Premium,wine,Wine Variety Pack,6.99,27950,30 dias,2025-12-20,Received
PO-3076,2025-11-24,Carnes Danke,meat,Meat Variety Pack,16.0,152047,30 dias,2025-12-24,Received
PO-3077,2025-11-24,Agro los hermanos,veg,Veg Variety Pack,35.27,52912,0 dias,2025-11-24,Received
PO-3078,2025-11-24,Puerto de Palos,seafood,Seafood Variety Pack,6.41,76890,15 dias,2025-12-09,Received
PO-3079,2025-11-24,Distribuidora JR,dairy,Dairy Variety Pack,19.73,118350,15 dias,2025-12-09,Received
PO-3080,2025-11-24,ICB Food Service,grocery,Grocery Variety Pack,53.0,106000,30 dias,2025-12-24,Received
PO-3081,2025-11-24,Distribuidora JR,beverage,Beverage Variety Pack,3.15,2520,15 dias,2025-12-09,Received
PO-3082,2025-11-24,Licores Premium,wine,Wine Variety Pack,4.85,19400,30 dias,2025-12-24,Received
PO-3083,2025-11-27,Carnes Danke,meat,Meat Variety Pack,38.48,365607,30 dias,2025-12-27,Received
PO-3084,2025-11-27,Agro los hermanos,veg,Veg Variety Pack,85.38,128062,0 dias,2025-11-27,Received
PO-3085,2025-11-27,Puerto de Palos,seafood,Seafood Variety Pack,34.26,411150,15 dias,2025-12-12,Received
PO-3086,2025-11-27,Distribuidora JR,dairy,Dairy Variety Pack,48.85,293100,15 dias,2025-12-12,Received
PO-3087,2025-11-27,ICB Food Service,grocery,Grocery Variety Pack,140.99,281980,30 dias,2025-12-27,Received
PO-3088,2025-11-27,Distribuidora JR,beverage,Beverage Variety Pack,5.08,4060,15 dias,2025-12-12,Received
PO-3089,2025-11-27,Licores Premium,wine,Wine Variety Pack,6.35,25400,30 dias,2025-12-27,Received
PO-3090,2025-12-01,Carnes Danke,meat,Meat Variety Pack,14.67,139341,30 dias,2025-12-31,Received
PO-3091,2025-12-01,Agro los hermanos,veg,Veg Variety Pack,27.55,41325,0 dias,2025-12-01,Received
PO-3092,2025-12-01,Puerto de Palos,seafood,Seafood Variety Pack,9.6,115140,15 dias,2025-12-16,Received
PO-3093,2025-12-01,Distribuidora JR,dairy,Dairy Variety Pack,23.6,141600,15 dias,2025-12-16,Received
PO-3094,2025-12-01,ICB Food Service,grocery,Grocery Variety Pack,55.92,111840,30 dias,2025-12-31,Received
PO-3095,2025-12-01,Distribuidora JR,beverage,Beverage Variety Pack,1.07,860,15 dias,2025-12-16,Received
PO-3096,2025-12-01,Licores Premium,wine,Wine Variety Pack,4.41,17650,30 dias,2025-12-31,Received
PO-3097,2025-12-04,Carnes Danke,meat,Meat Variety Pack,55.17,524162,30 dias,2026-01-03,Received
PO-3098,2025-12-04,Agro los hermanos,veg,Veg Variety Pack,99.65,149475,0 dias,2025-12-04,Received
PO-3099,2025-12-04,Puerto de Palos,seafood,Seafood Variety Pack,30.96,371580,15 dias,2025-12-19,Received
PO-3100,2025-12-04,Distribuidora JR,dairy,Dairy Variety Pack,55.08,330450,15 dias,2025-12-19,Received
PO-3101,2025-12-04,ICB Food Service,grocery,Grocery Variety Pack,172.41,344810,30 dias,2026-01-03,Received
PO-3102,2025-12-04,Distribuidora JR,beverage,Beverage Variety Pack,2.55,2039,15 dias,2025-12-19,Received
PO-3103,2025-12-04,Licores Premium,wine,Wine Variety Pack,3.69,14750,30 dias,2026-01-03,Received
PO-3104,2025-12-08,Carnes Danke,meat,Meat Variety Pack,12.57,119391,30 dias,2026-01-07,Received
PO-3105,2025-12-08,Agro los hermanos,veg,Veg Variety Pack,32.33,48487,0 dias,2025-12-08,Received
PO-3106,2025-12-08,Puerto de Palos,seafood,Seafood Variety Pack,10.83,129930,15 dias,2025-12-23,Received
PO-3107,2025-12-08,Distribuidora JR,dairy,Dairy Variety Pack,26.23,157350,15 dias,2025-12-23,Received
PO-3108,2025-12-08,ICB Food Service,grocery,Grocery Variety Pack,64.44,128880,30 dias,2026-01-07,Received
