date,item_name,merma_qty,reason,value_lost_clp,preventable
2025-06-17,Clásica,1,expired,4200,no
2025-06-17,Pepperoni,1,overprep,3800,yes
2025-06-18,Copa de Vino CS,1,overprep,1400,yes
2025-06-18,Filete Trifolatti,1,expired,9800,no
2025-06-18,Arancini,2,overprep,7600,yes
2025-06-18,Clásica,1,overprep,4200,yes
2025-06-18,Locos en su Emulsión,1,overprep,11500,yes
2025-06-18,Tartar de Jaiba con Locos,1,expired,8900,no
2025-06-18,Clásica,1,quality_issue,4200,yes
2025-06-19,Tartar de Jaiba con Locos,1,quality_issue,8900,yes
2025-06-19,Cuatro Formaggi,1,expired,4800,no
2025-06-19,Clásica,1,expired,4200,no
2025-06-19,Pepperoni,1,expired,3800,no
2025-06-20,Margarita,1,overprep,3200,yes
2025-06-20,Jugo de Pulpa,1,expired,800,no
2025-06-20,Pepperoni,1,damage,3800,yes
2025-06-20,Jugo de Pulpa,1,quality_issue,800,yes
2025-06-20,Clásica,1,expired,4200,no
2025-06-20,Pepperoni,3,overprep,11400,yes
2025-06-20,Jugo de Pulpa,1,overprep,800,yes
2025-06-20,Pepperoni,1,overprep,3800,yes
2025-06-20,Pavlova (Papaya),2,overprep,4000,yes
2025-06-20,Locos en su Emulsión,2,expired,23000,no
2025-06-20,Camarón a la Vista,2,customer_return,11600,no
2025-06-21,Tabla Estación,1,damage,14500,yes
2025-06-21,Tartar de Jaiba con Locos,2,customer_return,17800,no
2025-06-21,Tartar de Jaiba con Locos,1,quality_issue,8900,yes
2025-06-21,Jugo de Pulpa,1,expired,800,no
2025-06-21,Margarita,1,overprep,3200,yes
2025-06-22,Filete Trifolatti,3,overprep,29400,yes
2025-06-22,Copa de Vino CS,2,expired,2800,no
2025-06-22,Pavlova (Papaya),1,damage,2000,yes
2025-06-22,Margarita,1,overprep,3200,yes
2025-06-22,Rocca Avocado,1,overprep,8500,yes
2025-06-23,Tabla Estación,1,overprep,14500,yes
2025-06-23,Pavlova (Papaya),1,overprep,2000,yes
2025-06-23,Valenciano,3,overprep,18600,yes
2025-06-23,Clásica,2,expired,8400,no
2025-06-23,Valenciano,2,overprep,12400,yes
2025-06-23,Volcán de Chocolate,1,quality_issue,2100,yes
2025-06-24,Pavlova (Papaya),1,quality_issue,2000,yes
2025-06-24,Mechada Avocado,1,quality_issue,4800,yes
2025-06-24,Pepperoni,3,overprep,11400,yes
2025-06-25,Locos en su Emulsión,1,expired,11500,no
2025-06-25,Tartar de Jaiba con Locos,1,overprep,8900,yes
2025-06-25,Tabla Estación,1,damage,14500,yes
2025-06-25,Mechada Avocado,2,expired,9600,no
2025-06-25,Cuatro Formaggi,1,overprep,4800,yes
2025-06-25,Copa de Vino CS,1,overprep,1400,yes
2025-06-25,Mechada Avocado,1,expired,4800,no
2025-06-27,Clásica,2,expired,8400,no
2025-06-27,Camarón a la Vista,1,quality_issue,5800,yes
2025-06-27,Valenciano,2,overprep,12400,yes
2025-06-27,Cuatro Formaggi,1,expired,4800,no
2025-06-27,Salmón Tando,1,expired,7200,no
2025-06-27,Pepperoni,1,overprep,3800,yes
2025-06-27,Locos en su Emulsión,1,expired,11500,no
2025-06-27,Margarita,1,overprep,3200,yes
2025-06-28,Margarita,2,overprep,6400,yes
2025-06-28,Pepperoni,2,overprep,7600,yes
2025-06-28,Clásica,1,quality_issue,4200,yes
2025-06-28,Cuatro Formaggi,1,expired,4800,no
2025-06-28,Locos en su Emulsión,1,expired,11500,no
2025-06-28,Tabla Estación,1,damage,14500,yes
2025-06-28,Filete Trifolatti,2,quality_issue,19600,yes
2025-06-28,Margarita,1,overprep,3200,yes
2025-06-28,Rocca Avocado,1,quality_issue,8500,yes
2025-06-28,Duo del Mar,1,expired,7200,no
2025-06-28,Camarón a la Vista,1,expired,5800,no
2025-06-28,Tabla Estación,1,overprep,14500,yes
2025-06-28,Arancini,1,quality_issue,3800,yes
2025-06-28,Jugo de Pulpa,3,overprep,2400,yes
2025-06-28,Cuatro Formaggi,1,overprep,4800,yes
2025-06-28,Rocca Avocado,2,quality_issue,17000,yes
2025-06-28,Mechada Avocado,1,quality_issue,4800,yes
2025-06-29,Pavlova (Papaya),1,overprep,2000,yes
2025-06-29,Filete Trifolatti,1,expired,9800,no
2025-06-30,Pepperoni,1,quality_issue,3800,yes
2025-07-01,Clásica,2,overprep,8400,yes
2025-07-01,Duo del Mar,1,overprep,7200,yes
2025-07-02,Cuatro Formaggi,2,expired,9600,no
2025-07-02,Duo del Mar,1,expired,7200,no
2025-07-02,Cuatro Formaggi,1,overprep,4800,yes
2025-07-02,Arancini,1,quality_issue,3800,yes
2025-07-02,Duo del Mar,2,quality_issue,14400,yes
2025-07-02,Clásica,2,expired,8400,no
2025-07-03,Filete Trifolatti,1,quality_issue,9800,yes
2025-07-03,Clásica,1,overprep,4200,yes
2025-07-03,Arancini,1,overprep,3800,yes
2025-07-04,Arancini,1,quality_issue,3800,yes
2025-07-04,Valenciano,1,overprep,6200,yes
2025-07-04,Copa de Vino CS,2,expired,2800,no
2025-07-04,Tartar de Jaiba con Locos,1,overprep,8900,yes
2025-07-04,Arancini,3,quality_issue,11400,yes
2025-07-04,Pavlova (Papaya),1,damage,2000,yes
2025-07-04,Cuatro Formaggi,1,overprep,4800,yes
2025-07-04,Pavlova (Papaya),2,expired,4000,no
2025-07-04,Arancini,1,overprep,3800,yes
2025-07-05,Jugo de Pulpa,2,overprep,1600,yes
2025-07-05,Duo del Mar,1,overprep,7200,yes
2025-07-05,Margarita,1,expired,3200,no
2025-07-05,Jugo de Pulpa,1,quality_issue,800,yes
2025-07-05,Mechada Avocado,1,overprep,4800,yes
2025-07-06,Tabla Estación,1,overprep,14500,yes
2025-07-06,Pepperoni,1,overprep,3800,yes
2025-07-06,Locos en su Emulsión,1,quality_issue,11500,yes
2025-07-06,Tartar de Jaiba con Locos,1,expired,8900,no
2025-07-07,Mechada Avocado,2,overprep,9600,yes
2025-07-07,Camarón a la Vista,1,expired,5800,no
2025-07-07,Cuatro Formaggi,1,overprep,4800,yes
2025-07-07,Cuatro Formaggi,2,overprep,9600,yes
2025-07-08,Clásica,2,quality_issue,8400,yes
2025-07-08,Camarón a la Vista,2,expired,11600,no
2025-07-08,Camarón a la Vista,1,expired,5800,no
2025-07-09,Margarita,1,overprep,3200,yes
2025-07-09,Margarita,2,quality_issue,6400,yes
2025-07-09,Clásica,3,expired,12600,no
2025-07-09,Pepperoni,2,overprep,7600,yes
2025-07-09,Clásica,2,expired,8400,no
2025-07-09,Filete Trifolatti,1,overprep,9800,yes
2025-07-09,Mechada Avocado,1,overprep,4800,yes
2025-07-10,Valenciano,2,expired,12400,no
2025-07-10,Locos en su Emulsión,1,overprep,11500,yes
2025-07-10,Volcán de Chocolate,1,overprep,2100,yes
2025-07-11,Tartar de Jaiba con Locos,1,quality_issue,8900,yes
2025-07-11,Rocca Avocado,1,quality_issue,8500,yes
2025-07-11,Salmón Tando,1,customer_return,7200,no
2025-07-11,Volcán de Chocolate,1,damage,2100,yes
2025-07-11,Pavlova (Papaya),1,expired,2000,no
2025-07-11,Salmón Tando,2,overprep,14400,yes
2025-07-11,Mechada Avocado,2,expired,9600,no
2025-07-11,Clásica,3,expired,12600,no
2025-07-11,Duo del Mar,1,expired,7200,no
2025-07-11,Pepperoni,2,expired,7600,no
2025-07-11,Copa de Vino CS,2,overprep,2800,yes
2025-07-11,Pepperoni,1,expired,3800,no
2025-07-12,Valenciano,1,quality_issue,6200,yes
2025-07-12,Jugo de Pulpa,2,overprep,1600,yes
2025-07-12,Cuatro Formaggi,2,overprep,9600,yes
2025-07-12,Cuatro Formaggi,2,overprep,9600,yes
2025-07-12,Mechada Avocado,2,expired,9600,no
2025-07-12,Jugo de Pulpa,3,overprep,2400,yes
2025-07-13,Salmón Tando,2,expired,14400,no
2025-07-13,Duo del Mar,1,overprep,7200,yes
2025-07-13,Clásica,2,expired,8400,no
2025-07-13,Locos en su Emulsión,1,expired,11500,no
2025-07-13,Rocca Avocado,1,overprep,8500,yes
2025-07-13,Mechada Avocado,2,expired,9600,no
2025-07-14,Pepperoni,1,overprep,3800,yes
2025-07-14,Clásica,1,overprep,4200,yes
2025-07-14,Mechada Avocado,2,overprep,9600,yes
2025-07-15,Salmón Tando,1,expired,7200,no
2025-07-15,Duo del Mar,1,expired,7200,no
2025-07-15,Rocca Avocado,2,overprep,17000,yes
2025-07-15,Valenciano,1,quality_issue,6200,yes
2025-07-16,Cuatro Formaggi,1,damage,4800,yes
2025-07-16,Pavlova (Papaya),1,damage,2000,yes
2025-07-16,Tartar de Jaiba con Locos,2,expired,17800,no
2025-07-16,Filete Trifolatti,1,expired,9800,no
2025-07-16,Camarón a la Vista,1,overprep,5800,yes
2025-07-16,Camarón a la Vista,3,overprep,17400,yes
2025-07-16,Jugo de Pulpa,1,overprep,800,yes
2025-07-17,Salmón Tando,2,expired,14400,no
2025-07-17,Salmón Tando,1,expired,7200,no
2025-07-17,Copa de Vino CS,1,expired,1400,no
2025-07-17,Pepperoni,1,overprep,3800,yes
2025-07-18,Tabla Estación,1,expired,14500,no
2025-07-18,Filete Trifolatti,2,quality_issue,19600,yes
2025-07-18,Salmón Tando,1,expired,7200,no
2025-07-18,Volcán de Chocolate,1,expired,2100,no
2025-07-18,Pepperoni,2,quality_issue,7600,yes
2025-07-18,Cuatro Formaggi,1,overprep,4800,yes
2025-07-18,Camarón a la Vista,1,overprep,5800,yes
2025-07-18,Jugo de Pulpa,2,overprep,1600,yes
2025-07-18,Rocca Avocado,1,damage,8500,yes
2025-07-18,Pepperoni,1,expired,3800,no
2025-07-19,Pepperoni,1,expired,3800,no
2025-07-19,Clásica,1,overprep,4200,yes
2025-07-19,Pavlova (Papaya),2,overprep,4000,yes
2025-07-19,Clásica,1,customer_return,4200,no
2025-07-19,Copa de Vino CS,1,damage,1400,yes
2025-07-19,Clásica,1,customer_return,4200,no
2025-07-19,Cuatro Formaggi,1,expired,4800,no
2025-07-19,Arancini,1,expired,3800,no
2025-07-20,Margarita,1,expired,3200,no
2025-07-20,Mechada Avocado,2,overprep,9600,yes
2025-07-20,Jugo de Pulpa,1,overprep,800,yes
2025-07-20,Clásica,2,expired,8400,no
2025-07-20,Camarón a la Vista,1,quality_issue,5800,yes
2025-07-21,Volcán de Chocolate,3,quality_issue,6300,yes
2025-07-21,Cuatro Formaggi,1,expired,4800,no
2025-07-21,Cuatro Formaggi,2,overprep,9600,yes
2025-07-21,Clásica,2,quality_issue,8400,yes
2025-07-21,Jugo de Pulpa,1,overprep,800,yes
2025-07-21,Cuatro Formaggi,2,quality_issue,9600,yes
2025-07-22,Pavlova (Papaya),2,overprep,4000,yes
2025-07-22,Volcán de Chocolate,1,overprep,2100,yes
2025-07-22,Tabla Estación,2,overprep,29000,yes
2025-07-22,Camarón a la Vista,1,expired,5800,no
2025-07-23,Filete Trifolatti,1,expired,9800,no
2025-07-23,Mechada Avocado,1,expired,4800,no
2025-07-23,Cuatro Formaggi,1,quality_issue,4800,yes
2025-07-23,Cuatro Formaggi,2,expired,9600,no
2025-07-23,Filete Trifolatti,1,quality_issue,9800,yes
2025-07-23,Arancini,1,overprep,3800,yes
2025-07-23,Pepperoni,1,overprep,3800,yes
2025-07-23,Valenciano,2,overprep,12400,yes
2025-07-23,Locos en su Emulsión,1,customer_return,11500,no
2025-07-24,Margarita,1,overprep,3200,yes
2025-07-25,Mechada Avocado,1,expired,4800,no
2025-07-25,Camarón a la Vista,1,expired,5800,no
2025-07-25,Valenciano,2,expired,12400,no
2025-07-25,Locos en su Emulsión,2,expired,23000,no
2025-07-25,Pepperoni,1,quality_issue,3800,yes
2025-07-26,Duo del Mar,1,expired,7200,no
2025-07-26,Pepperoni,1,overprep,3800,yes
2025-07-26,Filete Trifolatti,2,overprep,19600,yes
2025-07-26,Rocca Avocado,2,expired,17000,no
2025-07-26,Camarón a la Vista,2,expired,11600,no
2025-07-26,Margarita,2,expired,6400,no
2025-07-26,Valenciano,1,expired,6200,no
2025-07-26,Tartar de Jaiba con Locos,1,overprep,8900,yes
2025-07-26,Pepperoni,1,expired,3800,no
2025-07-26,Duo del Mar,2,overprep,14400,yes
2025-07-27,Duo del Mar,3,expired,21600,no
2025-07-27,Locos en su Emulsión,1,overprep,11500,yes
2025-07-27,Cuatro Formaggi,1,quality_issue,4800,yes
2025-07-27,Pepperoni,1,overprep,3800,yes
2025-07-28,Camarón a la Vista,2,overprep,11600,yes
2025-07-28,Duo del Mar,2,overprep,14400,yes
2025-07-28,Cuatro Formaggi,1,overprep,4800,yes
2025-07-28,Cuatro Formaggi,1,overprep,4800,yes
2025-07-28,Cuatro Formaggi,1,damage,4800,yes
2025-07-29,Volcán de Chocolate,3,quality_issue,6300,yes
2025-07-29,Valenciano,2,overprep,12400,yes
2025-07-29,Tartar de Jaiba con Locos,2,expired,17800,no
2025-07-29,Mechada Avocado,2,overprep,9600,yes
2025-07-29,Salmón Tando,1,quality_issue,7200,yes
2025-07-29,Cuatro Formaggi,1,overprep,4800,yes
2025-07-29,Copa de Vino CS,1,overprep,1400,yes
2025-07-29,Cuatro Formaggi,3,quality_issue,14400,yes
2025-07-29,Mechada Avocado,1,quality_issue,4800,yes
2025-07-29,Filete Trifolatti,1,expired,9800,no
2025-07-29,Mechada Avocado,1,expired,4800,no
2025-07-30,Salmón Tando,1,expired,7200,no
2025-07-30,Mechada Avocado,1,expired,4800,no
2025-07-30,Valenciano,1,overprep,6200,yes
2025-07-31,Pepperoni,1,damage,3800,yes
2025-07-31,Copa de Vino CS,1,overprep,1400,yes
2025-07-31,Volcán de Chocolate,2,overprep,4200,yes
2025-07-31,Volcán de Chocolate,1,expired,2100,no
2025-07-31,Pepperoni,2,damage,7600,yes
2025-07-31,Arancini,2,overprep,7600,yes
2025-08-01,Arancini,1,damage,3800,yes
2025-08-01,Locos en su Emulsión,2,expired,23000,no
2025-08-01,Tabla Estación,1,overprep,14500,yes
2025-08-01,Arancini,3,overprep,11400,yes
2025-08-01,Mechada Avocado,2,overprep,9600,yes
2025-08-01,Mechada Avocado,1,overprep,4800,yes
2025-08-01,Mechada Avocado,1,overprep,4800,yes
2025-08-01,Rocca Avocado,1,overprep,8500,yes
2025-08-01,Duo del Mar,1,expired,7200,no
2025-08-01,Arancini,1,overprep,3800,yes
2025-08-01,Filete Trifolatti,3,quality_issue,29400,yes
2025-08-02,Tartar de Jaiba con Locos,1,expired,8900,no
2025-08-02,Jugo de Pulpa,2,overprep,1600,yes
2025-08-02,Jugo de Pulpa,1,quality_issue,800,yes
2025-08-02,Margarita,1,damage,3200,yes
2025-08-02,Margarita,1,overprep,3200,yes
2025-08-02,Copa de Vino CS,1,damage,1400,yes
2025-08-02,Mechada Avocado,1,overprep,4800,yes
2025-08-02,Clásica,2,overprep,8400,yes
2025-08-02,Duo del Mar,2,overprep,14400,yes
2025-08-02,Mechada Avocado,1,expired,4800,no
2025-08-02,Tabla Estación,1,overprep,14500,yes
2025-08-03,Tartar de Jaiba con Locos,1,expired,8900,no
2025-08-03,Filete Trifolatti,1,customer_return,9800,no
2025-08-03,Cuatro Formaggi,1,overprep,4800,yes
2025-08-03,Valenciano,3,expired,18600,no
2025-08-03,Mechada Avocado,1,overprep,4800,yes
2025-08-03,Clásica,1,expired,4200,no
2025-08-03,Rocca Avocado,1,quality_issue,8500,yes
2025-08-04,Pepperoni,1,damage,3800,yes
2025-08-04,Cuatro Formaggi,1,overprep,4800,yes
2025-08-04,Pepperoni,1,expired,3800,no
2025-08-04,Mechada Avocado,1,quality_issue,4800,yes
2025-08-04,Mechada Avocado,2,overprep,9600,yes
2025-08-04,Cuatro Formaggi,1,expired,4800,no
2025-08-04,Cuatro Formaggi,2,expired,9600,no
2025-08-04,Arancini,1,overprep,3800,yes
2025-08-06,Copa de Vino CS,1,expired,1400,no
2025-08-06,Cuatro Formaggi,1,expired,4800,no
2025-08-06,Tartar de Jaiba con Locos,1,expired,8900,no
2025-08-06,Rocca Avocado,2,expired,17000,no
2025-08-06,Margarita,1,overprep,3200,yes
2025-08-06,Pepperoni,1,quality_issue,3800,yes
2025-08-07,Jugo de Pulpa,2,overprep,1600,yes
2025-08-07,Cuatro Formaggi,2,damage,9600,yes
2025-08-07,Margarita,1,overprep,3200,yes
2025-08-07,Duo del Mar,1,expired,7200,no
2025-08-08,Volcán de Chocolate,1,damage,2100,yes
2025-08-08,Volcán de Chocolate,2,damage,4200,yes
2025-08-08,Cuatro Formaggi,2,overprep,9600,yes
2025-08-08,Filete Trifolatti,1,expired,9800,no
2025-08-08,Duo del Mar,2,overprep,14400,yes
2025-08-08,Jugo de Pulpa,1,overprep,800,yes
2025-08-09,Filete Trifolatti,2,expired,19600,no
2025-08-09,Camarón a la Vista,2,expired,11600,no
2025-08-09,Margarita,1,overprep,3200,yes
2025-08-09,Volcán de Chocolate,1,expired,2100,no
2025-08-10,Mechada Avocado,1,overprep,4800,yes
2025-08-10,Pepperoni,3,damage,11400,yes
2025-08-10,Arancini,2,overprep,7600,yes
2025-08-10,Pavlova (Papaya),3,damage,6000,yes
2025-08-10,Filete Trifolatti,1,quality_issue,9800,yes
2025-08-10,Cuatro Formaggi,1,overprep,4800,yes
2025-08-10,Mechada Avocado,1,expired,4800,no
2025-08-10,Cuatro Formaggi,2,overprep,9600,yes
2025-08-11,Mechada Avocado,1,quality_issue,4800,yes
2025-08-11,Rocca Avocado,1,overprep,8500,yes
2025-08-12,Locos en su Emulsión,1,expired,11500,no
2025-08-12,Duo del Mar,2,overprep,14400,yes
2025-08-12,Camarón a la Vista,1,overprep,5800,yes
2025-08-12,Copa de Vino CS,1,overprep,1400,yes
2025-08-12,Pavlova (Papaya),1,overprep,2000,yes
2025-08-12,Locos en su Emulsión,2,expired,23000,no
2025-08-12,Rocca Avocado,1,expired,8500,no
2025-08-12,Tabla Estación,1,expired,14500,no
2025-08-12,Cuatro Formaggi,1,quality_issue,4800,yes
2025-08-12,Filete Trifolatti,1,customer_return,9800,no
2025-08-12,Cuatro Formaggi,1,overprep,4800,yes
2025-08-12,Tartar de Jaiba con Locos,1,overprep,8900,yes
2025-08-13,Pavlova (Papaya),1,overprep,2000,yes
2025-08-13,Arancini,2,expired,7600,no
2025-08-13,Duo del Mar,1,overprep,7200,yes
2025-08-13,Cuatro Formaggi,1,overprep,4800,yes
2025-08-13,Pepperoni,2,quality_issue,7600,yes
2025-08-13,Arancini,1,expired,3800,no
2025-08-13,Arancini,1,overprep,3800,yes
2025-08-13,Cuatro Formaggi,1,damage,4800,yes
2025-08-14,Jugo de Pulpa,2,overprep,1600,yes
2025-08-15,Volcán de Chocolate,1,damage,2100,yes
2025-08-15,Pepperoni,1,expired,3800,no
2025-08-15,Pepperoni,1,overprep,3800,yes
2025-08-15,Valenciano,1,expired,6200,no
2025-08-16,Clásica,1,overprep,4200,yes
2025-08-16,Tartar de Jaiba con Locos,1,quality_issue,8900,yes
2025-08-16,Clásica,1,customer_return,4200,no
2025-08-16,Camarón a la Vista,3,overprep,17400,yes
2025-08-16,Copa de Vino CS,2,quality_issue,2800,yes
2025-08-16,Filete Trifolatti,1,expired,9800,no
2025-08-16,Jugo de Pulpa,1,expired,800,no
2025-08-16,Pavlova (Papaya),1,expired,2000,no
2025-08-16,Jugo de Pulpa,1,overprep,800,yes
2025-08-17,Pepperoni,1,overprep,3800,yes
2025-08-17,Clásica,1,overprep,4200,yes
2025-08-17,Pepperoni,1,expired,3800,no
2025-08-17,Valenciano,1,overprep,6200,yes
2025-08-17,Margarita,1,overprep,3200,yes
2025-08-17,Pavlova (Papaya),1,expired,2000,no
2025-08-17,Tartar de Jaiba con Locos,1,overprep,8900,yes
2025-08-18,Cuatro Formaggi,2,damage,9600,yes
2025-08-18,Clásica,2,expired,8400,no
2025-08-18,Clásica,1,overprep,4200,yes
2025-08-18,Tartar de Jaiba con Locos,1,quality_issue,8900,yes
2025-08-18,Margarita,2,quality_issue,6400,yes
2025-08-18,Valenciano,1,overprep,6200,yes
2025-08-18,Copa de Vino CS,1,overprep,1400,yes
2025-08-18,Cuatro Formaggi,2,expired,9600,no
2025-08-18,Mechada Avocado,1,expired,4800,no
2025-08-18,Clásica,1,expired,4200,no
2025-08-19,Margarita,1,overprep,3200,yes
2025-08-19,Margarita,1,overprep,3200,yes
2025-08-19,Pepperoni,1,expired,3800,no
2025-08-19,Cuatro Formaggi,1,quality_issue,4800,yes
2025-08-19,Duo del Mar,1,expired,7200,no
2025-08-19,Locos en su Emulsión,1,overprep,11500,yes
2025-08-19,Mechada Avocado,1,expired,4800,no
2025-08-19,Arancini,1,overprep,3800,yes
2025-08-20,Cuatro Formaggi,1,expired,4800,no
2025-08-20,Volcán de Chocolate,1,damage,2100,yes
2025-08-21,Cuatro Formaggi,1,quality_issue,4800,yes
2025-08-21,Valenciano,1,expired,6200,no
2025-08-21,Jugo de Pulpa,1,damage,800,yes
2025-08-22,Filete Trifolatti,1,expired,9800,no
2025-08-22,Clásica,2,overprep,8400,yes
2025-08-22,Duo del Mar,1,customer_return,7200,no
2025-08-22,Clásica,2,expired,8400,no
2025-08-22,Duo del Mar,1,overprep,7200,yes
2025-08-22,Pepperoni,2,overprep,7600,yes
2025-08-22,Cuatro Formaggi,1,quality_issue,4800,yes
2025-08-22,Margarita,1,expired,3200,no
2025-08-23,Pepperoni,1,damage,3800,yes
2025-08-23,Cuatro Formaggi,2,damage,9600,yes
2025-08-23,Locos en su Emulsión,1,overprep,11500,yes
2025-08-23,Pavlova (Papaya),1,overprep,2000,yes
2025-08-23,Mechada Avocado,1,expired,4800,no
2025-08-23,Cuatro Formaggi,1,overprep,4800,yes
2025-08-24,Tartar de Jaiba con Locos,1,overprep,8900,yes
2025-08-24,Salmón Tando,1,expired,7200,no
2025-08-24,Volcán de Chocolate,1,overprep,2100,yes
2025-08-24,Locos en su Emulsión,1,expired,11500,no
2025-08-24,Locos en su Emulsión,1,expired,11500,no
2025-08-24,Tartar de Jaiba con Locos,2,expired,17800,no
2025-08-24,Margarita,2,expired,6400,no
2025-08-25,Pavlova (Papaya),1,expired,2000,no
2025-08-25,Salmón Tando,2,expired,14400,no
2025-08-26,Pavlova (Papaya),1,expired,2000,no
2025-08-26,Filete Trifolatti,1,expired,9800,no
2025-08-26,Arancini,1,overprep,3800,yes
2025-08-27,Tabla Estación,3,overprep,43500,yes
2025-08-27,Copa de Vino CS,2,overprep,2800,yes
2025-08-27,Arancini,1,overprep,3800,yes
2025-08-27,Volcán de Chocolate,1,overprep,2100,yes
2025-08-27,Locos en su Emulsión,2,quality_issue,23000,yes
2025-08-27,Clásica,1,quality_issue,4200,yes
2025-08-28,Clásica,1,expired,4200,no
2025-08-28,Filete Trifolatti,1,overprep,9800,yes
2025-08-28,Pavlova (Papaya),1,overprep,2000,yes
2025-08-28,Pavlova (Papaya),1,overprep,2000,yes
2025-08-28,Camarón a la Vista,1,expired,5800,no
2025-08-29,Copa de Vino CS,2,expired,2800,no
2025-08-29,Mechada Avocado,2,expired,9600,no
2025-08-29,Mechada Avocado,1,overprep,4800,yes
2025-08-29,Cuatro Formaggi,1,damage,4800,yes
2025-08-29,Jugo de Pulpa,2,damage,1600,yes
2025-08-29,Salmón Tando,1,expired,7200,no
2025-08-29,Salmón Tando,1,expired,7200,no
2025-08-30,Pepperoni,1,quality_issue,3800,yes
2025-08-30,Camarón a la Vista,2,overprep,11600,yes
2025-08-30,Camarón a la Vista,2,overprep,11600,yes
2025-08-30,Arancini,1,overprep,3800,yes
2025-08-30,Cuatro Formaggi,1,damage,4800,yes
2025-08-30,Cuatro Formaggi,1,overprep,4800,yes
2025-08-30,Camarón a la Vista,3,expired,17400,no
2025-08-30,Clásica,2,expired,8400,no
2025-08-30,Rocca Avocado,1,overprep,8500,yes
2025-08-31,Valenciano,1,overprep,6200,yes
2025-08-31,Duo del Mar,2,expired,14400,no
2025-08-31,Tartar de Jaiba con Locos,1,quality_issue,8900,yes
2025-08-31,Margarita,1,overprep,3200,yes
2025-09-01,Tartar de Jaiba con Locos,1,expired,8900,no
2025-09-01,Margarita,2,overprep,6400,yes
2025-09-01,Clásica,1,quality_issue,4200,yes
2025-09-01,Mechada Avocado,1,expired,4800,no
2025-09-01,Jugo de Pulpa,1,expired,800,no
2025-09-01,Valenciano,1,damage,6200,yes
2025-09-01,Copa de Vino CS,1,overprep,1400,yes
2025-09-01,Pavlova (Papaya),1,overprep,2000,yes
2025-09-02,Filete Trifolatti,1,expired,9800,no
2025-09-02,Camarón a la Vista,3,overprep,17400,yes
2025-09-02,Clásica,1,expired,4200,no
2025-09-03,Cuatro Formaggi,2,quality_issue,9600,yes
2025-09-03,Mechada Avocado,1,expired,4800,no
2025-09-03,Arancini,2,overprep,7600,yes
2025-09-03,Margarita,1,expired,3200,no
2025-09-04,Pepperoni,1,overprep,3800,yes
2025-09-04,Filete Trifolatti,1,expired,9800,no
2025-09-04,Cuatro Formaggi,1,expired,4800,no
2025-09-04,Valenciano,2,damage,12400,yes
2025-09-04,Arancini,1,overprep,3800,yes
2025-09-04,Copa de Vino CS,2,expired,2800,no
2025-09-04,Mechada Avocado,1,expired,4800,no
2025-09-05,Mechada Avocado,2,expired,9600,no
2025-09-05,Cuatro Formaggi,1,overprep,4800,yes
