reservation_id,date,time,pax,customer_name,status,channel
RES-25549,2025-10-01,19:00,2,Cliente 25549,Show,Web
RES-25550,2025-10-01,22:00,4,Cliente 25550,Show,Phone
RES-25551,2025-10-01,21:00,2,Cliente 25551,Show,Web
RES-25552,2025-10-01,21:00,4,Cliente 25552,No-Show,Web
RES-25553,2025-10-01,22:00,2,Cliente 25553,Show,Phone
RES-25554,2025-10-03,14:00,4,Cliente 25554,Show,WhatsApp
RES-25555,2025-10-03,21:00,4,Cliente 25555,Show,WhatsApp
RES-25556,2025-10-03,20:00,2,Cliente 25556,Show,Web
RES-25557,2025-10-03,21:00,4,Cliente 25557,Show,Web
RES-25558,2025-10-03,21:00,2,Cliente 25558,Show,Web
RES-25559,2025-10-03,20:00,2,Cliente 25559,Show,WhatsApp
RES-25560,2025-10-03,22:00,2,Cliente 25560,Show,Phone
RES-25561,2025-10-03,14:00,2,Cliente 25561,No-Show,WhatsApp
RES-25562,2025-10-03,20:00,4,Cliente 25562,No-Show,WhatsApp
RES-25563,2025-10-03,22:00,2,Cliente 25563,Show,Web
RES-25564,2025-10-03,20:00,2,Cliente 25564,Show,WhatsApp
RES-25565,2025-10-03,13:00,4,Cliente 25565,Show,Phone
RES-25566,2025-10-03,21:00,2,Cliente 25566,Show,Web
RES-25567,2025-10-03,19:00,2,Cliente 25567,Show,Phone
RES-25568,2025-10-03,19:00,2,Cliente 25568,Show,Web
RES-25569,2025-10-03,21:00,2,Cliente 25569,Show,Phone
RES-25570,2025-10-03,20:00,2,Cliente 25570,Show,WhatsApp
RES-25571,2025-10-03,19:00,4,Cliente 25571,Show,Web
RES-25572,2025-10-03,21:00,2,Cliente 25572,Show,Web
RES-25573,2025-10-03,19:00,2,Cliente 25573,Show,Web
RES-25574,2025-10-03,20:00,2,Cliente 25574,Show,Web
RES-25575,2025-10-03,20:00,2,Cliente 25575,Show,Web
RES-25576,2025-10-03,20:00,2,Cliente 25576,Show,Web
RES-25577,2025-10-03,14:00,4,Cliente 25577,Show,Phone
RES-25578,2025-10-03,20:00,2,Cliente 25578,Show,Web
RES-25579,2025-10-03,19:00,4,Cliente 25579,No-Show,Web
RES-25580,2025-10-03,22:00,2,Cliente 25580,Show,Phone
RES-25581,2025-10-03,20:00,2,Cliente 25581,Show,Phone
RES-25582,2025-10-03,20:00,2,Cliente 25582,Cancelled,Web
RES-25583,2025-10-03,20:00,2,Cliente 25583,Show,Web
RES-25584,2025-10-03,20:00,2,Cliente 25584,Show,Web
RES-25585,2025-10-03,13:00,4,Cliente 25585,Show,Web
RES-25586,2025-10-03,13:00,2,Cliente 25586,Show,WhatsApp
RES-25587,2025-10-03,19:00,2,Cliente 25587,Show,WhatsApp
RES-25588,2025-10-03,21:00,2,Cliente 25588,Show,Web
RES-25589,2025-10-03,20:00,2,Cliente 25589,Show,WhatsApp
RES-25590,2025-10-03,22:00,2,Cliente 25590,Show,Web
RES-25591,2025-10-03,13:00,2,Cliente 25591,Show,Web
RES-25592,2025-10-03,20:00,2,Cliente 25592,Show,Phone
RES-25593,2025-10-03,22:00,2,Cliente 25593,Show,WhatsApp
RES-25594,2025-10-03,22:00,2,Cliente 25594,Cancelled,Web
RES-25595,2025-10-03,13:00,2,Cliente 25595,Show,WhatsApp
RES-25596,2025-10-04,20:00,2,Cliente 25596,No-Show,WhatsApp
RES-25597,2025-10-04,14:00,4,Cliente 25597,Show,Phone
RES-25598,2025-10-04,13:00,2,Cliente 25598,Cancelled,Web
RES-25599,2025-10-04,14:00,2,Cliente 25599,Show,Web
RES-25600,2025-10-04,13:00,2,Cliente 25600,Show,Web
RES-25601,2025-10-04,20:00,2,Cliente 25601,Show,Web
RES-25602,2025-10-04,20:00,2,Cliente 25602,Show,WhatsApp
RES-25603,2025-10-04,19:00,2,Cliente 25603,Show,WhatsApp
RES-25604,2025-10-04,21:00,4,Cliente 25604,Show,Web
RES-25605,2025-10-04,20:00,2,Cliente 25605,Show,Web
RES-25606,2025-10-04,20:00,4,Cliente 25606,Show,Web
RES-25607,2025-10-04,13:00,2,Cliente 25607,Show,Web
RES-25608,2025-10-04,22:00,4,Cliente 25608,Show,WhatsApp
RES-25609,2025-10-04,19:00,2,Cliente 25609,Show,WhatsApp
RES-25610,2025-10-04,19:00,2,Cliente 25610,Show,Web
RES-25611,2025-10-04,21:00,2,Cliente 25611,Show,WhatsApp
RES-25612,2025-10-04,19:00,8,Cliente 25612,Show,Web
RES-25613,2025-10-04,20:00,2,Cliente 25613,No-Show,Phone
RES-25614,2025-10-04,13:00,2,Cliente 25614,Show,WhatsApp
RES-25615,2025-10-04,14:00,4,Cliente 25615,Show,WhatsApp
RES-25616,2025-10-04,21:00,2,Cliente 25616,Show,Web
RES-25617,2025-10-04,20:00,2,Cliente 25617,Show,Web
RES-25618,2025-10-04,21:00,2,Cliente 25618,Show,WhatsApp
RES-25619,2025-10-04,20:00,4,Cliente 25619,No-Show,Web
RES-25620,2025-10-04,22:00,4,Cliente 25620,Show,Phone
RES-25621,2025-10-04,21:00,8,Cliente 25621,Show,Web
RES-25622,2025-10-04,14:00,2,Cliente 25622,No-Show,Phone
RES-25623,2025-10-04,14:00,2,Cliente 25623,Show,WhatsApp
RES-25624,2025-10-05,21:00,2,Cliente 25624,Show,Web
RES-25625,2025-10-05,21:00,4,Cliente 25625,Show,Web
RES-25626,2025-10-05,19:00,4,Cliente 25626,Show,Phone
RES-25627,2025-10-05,14:00,2,Cliente 25627,Show,WhatsApp
RES-25628,2025-10-05,21:00,2,Cliente 25628,Show,Web
RES-25629,2025-10-05,20:00,2,Cliente 25629,No-Show,Phone
RES-25630,2025-10-05,22:00,4,Cliente 25630,Show,Web
RES-25631,2025-10-05,19:00,2,Cliente 25631,No-Show,Web
RES-25632,2025-10-05,13:00,4,Cliente 25632,Show,WhatsApp
RES-25633,2025-10-05,21:00,4,Cliente 25633,No-Show,Web
RES-25634,2025-10-05,20:00,2,Cliente 25634,Show,Web
RES-25635,2025-10-05,21:00,2,Cliente 25635,Show,Phone
RES-25636,2025-10-05,21:00,4,Cliente 25636,Show,Web
RES-25637,2025-10-05,20:00,4,Cliente 25637,Show,Web
RES-25638,2025-10-05,21:00,2,Cliente 25638,Show,Web
RES-25639,2025-10-05,20:00,2,Cliente 25639,Show,WhatsApp
RES-25640,2025-10-05,19:00,2,Cliente 25640,Show,Web
RES-25641,2025-10-05,14:00,2,Cliente 25641,Show,Web
RES-25642,2025-10-05,21:00,2,Cliente 25642,Show,Phone
RES-25643,2025-10-05,19:00,2,Cliente 25643,Show,Web
RES-25644,2025-10-05,14:00,2,Cliente 25644,Show,Web
RES-25645,2025-10-05,14:00,2,Cliente 25645,Show,Phone
RES-25646,2025-10-05,20:00,2,Cliente 25646,Show,Web
RES-25647,2025-10-05,20:00,2,Cliente 25647,Show,WhatsApp
RES-25648,2025-10-05,20:00,4,Cliente 25648,Show,Web
RES-25649,2025-10-05,20:00,2,Cliente 25649,Show,WhatsApp
RES-25650,2025-10-05,19:00,4,Cliente 25650,Show,WhatsApp
RES-25651,2025-10-05,13:00,2,Cliente 25651,Show,Phone
RES-25652,2025-10-05,20:00,2,Cliente 25652,Show,WhatsApp
RES-25653,2025-10-06,19:00,2,Cliente 25653,Show,WhatsApp
RES-25654,2025-10-06,20:00,2,Cliente 25654,Show,Web
RES-25655,2025-10-06,20:00,2,Cliente 25655,Show,Phone
RES-25656,2025-10-06,21:00,4,Cliente 25656,Show,Web
RES-25657,2025-10-06,21:00,2,Cliente 25657,Show,Web
RES-25658,2025-10-06,21:00,2,Cliente 25658,Show,Web
RES-25659,2025-10-06,21:00,2,Cliente 25659,Show,WhatsApp
RES-25660,2025-10-06,13:00,4,Cliente 25660,Show,Phone
RES-25661,2025-10-06,13:00,2,Cliente 25661,Show,Web
RES-25662,2025-10-06,22:00,2,Cliente 25662,Show,Web
RES-25663,2025-10-06,19:00,2,Cliente 25663,Show,WhatsApp
RES-25664,2025-10-06,14:00,2,Cliente 25664,Show,WhatsApp
RES-25665,2025-10-06,19:00,2,Cliente 25665,Show,Web
RES-25666,2025-10-06,14:00,2,Cliente 25666,Show,Web
RES-25667,2025-10-06,20:00,2,Cliente 25667,Show,Web
RES-25668,2025-10-06,22:00,2,Cliente 25668,No-Show,Phone
RES-25669,2025-10-06,19:00,2,Cliente 25669,Show,WhatsApp
RES-25670,2025-10-06,19:00,2,Cliente 25670,Show,Phone
RES-25671,2025-10-06,19:00,2,Cliente 25671,Show,Web
RES-25672,2025-10-06,19:00,2,Cliente 25672,Show,Web
RES-25673,2025-10-06,21:00,2,Cliente 25673,Show,WhatsApp
RES-25674,2025-10-06,21:00,2,Cliente 25674,No-Show,Phone
RES-25675,2025-10-06,13:00,4,Cliente 25675,Show,Web
RES-25676,2025-10-06,20:00,6,Cliente 25676,Show,WhatsApp
RES-25677,2025-10-06,21:00,2,Cliente 25677,Show,Web
RES-25678,2025-10-08,20:00,2,Cliente 25678,Show,Web
RES-25679,2025-10-08,21:00,2,Cliente 25679,Show,WhatsApp
RES-25680,2025-10-08,20:00,2,Cliente 25680,Show,Web
RES-25681,2025-10-08,20:00,2,Cliente 25681,Show,Web
RES-25682,2025-10-08,20:00,4,Cliente 25682,Show,Web
RES-25683,2025-10-08,20:00,4,Cliente 25683,Show,Web
RES-25684,2025-10-08,20:00,4,Cliente 25684,Show,Web
RES-25685,2025-10-08,20:00,2,Cliente 25685,No-Show,Web
RES-25686,2025-10-08,22:00,2,Cliente 25686,Show,Phone
RES-25687,2025-10-08,21:00,2,Cliente 25687,Show,Web
RES-25688,2025-10-08,22:00,2,Cliente 25688,Show,Web
RES-25689,2025-10-08,19:00,6,Cliente 25689,Show,WhatsApp
RES-25690,2025-10-08,14:00,2,Cliente 25690,Show,WhatsApp
RES-25691,2025-10-08,14:00,2,Cliente 25691,Show,Web
RES-25692,2025-10-08,20:00,2,Cliente 25692,Show,Web
RES-25693,2025-10-08,21:00,4,Cliente 25693,Show,Web
RES-25694,2025-10-08,14:00,2,Cliente 25694,No-Show,Web
RES-25695,2025-10-08,19:00,2,Cliente 25695,Show,Web
RES-25696,2025-10-08,19:00,4,Cliente 25696,Show,Web
RES-25697,2025-10-08,21:00,2,Cliente 25697,Show,Web
RES-25698,2025-10-08,19:00,8,Cliente 25698,Show,Web
RES-25699,2025-10-08,21:00,2,Cliente 25699,Show,WhatsApp
RES-25700,2025-10-08,13:00,2,Cliente 25700,Show,Phone
RES-25701,2025-10-08,13:00,2,Cliente 25701,Show,WhatsApp
RES-25702,2025-10-08,20:00,4,Cliente 25702,Show,Web
RES-25703,2025-10-08,20:00,2,Cliente 25703,Show,Web
RES-25704,2025-10-08,21:00,2,Cliente 25704,Show,Web
RES-25705,2025-10-10,13:00,4,Cliente 25705,Show,WhatsApp
RES-25706,2025-10-10,22:00,2,Cliente 25706,Show,Web
RES-25707,2025-10-10,20:00,2,Cliente 25707,Show,Web
RES-25708,2025-10-10,19:00,2,Cliente 25708,Show,Web
RES-25709,2025-10-10,14:00,4,Cliente 25709,Show,WhatsApp
RES-25710,2025-10-10,20:00,2,Cliente 25710,Show,Web
RES-25711,2025-10-10,20:00,2,Cliente 25711,Show,Web
RES-25712,2025-10-10,20:00,4,Cliente 25712,Cancelled,Web
RES-25713,2025-10-10,20:00,4,Cliente 25713,Show,Phone
RES-25714,2025-10-10,21:00,4,Cliente 25714,Show,WhatsApp
RES-25715,2025-10-10,14:00,4,Cliente 25715,Show,Phone
RES-25716,2025-10-10,21:00,2,Cliente 25716,Show,Web
RES-25717,2025-10-10,19:00,2,Cliente 25717,Show,WhatsApp
RES-25718,2025-10-10,20:00,2,Cliente 25718,Show,Phone
RES-25719,2025-10-10,21:00,2,Cliente 25719,Show,Web
RES-25720,2025-10-10,20:00,2,Cliente 25720,Show,Phone
RES-25721,2025-10-10,14:00,2,Cliente 25721,Show,Web
RES-25722,2025-10-10,22:00,4,Cliente 25722,Show,WhatsApp
RES-25723,2025-10-10,22:00,2,Cliente 25723,Show,WhatsApp
RES-25724,2025-10-10,19:00,4,Cliente 25724,Show,Web
RES-25725,2025-10-10,21:00,2,Cliente 25725,Show,Phone
RES-25726,2025-10-10,20:00,2,Cliente 25726,Show,Phone
RES-25727,2025-10-10,20:00,2,Cliente 25727,Cancelled,Phone
RES-25728,2025-10-10,20:00,2,Cliente 25728,No-Show,WhatsApp
RES-25729,2025-10-10,20:00,2,Cliente 25729,Show,WhatsApp
RES-25730,2025-10-10,20:00,4,Cliente 25730,Show,Web
RES-25731,2025-10-10,21:00,2,Cliente 25731,Show,WhatsApp
RES-25732,2025-10-10,19:00,2,Cliente 25732,Show,Web
RES-25733,2025-10-10,21:00,2,Cliente 25733,No-Show,Web
RES-25734,2025-10-10,20:00,4,Cliente 25734,Show,WhatsApp
RES-25735,2025-10-10,13:00,2,Cliente 25735,Show,Web
RES-25736,2025-10-11,13:00,6,Cliente 25736,Show,Web
RES-25737,2025-10-11,20:00,2,Cliente 25737,Show,Web
RES-25738,2025-10-11,20:00,4,Cliente 25738,Show,Web
RES-25739,2025-10-11,21:00,4,Cliente 25739,Show,Web
RES-25740,2025-10-11,13:00,2,Cliente 25740,Show,Phone
RES-25741,2025-10-11,19:00,2,Cliente 25741,Show,Phone
RES-25742,2025-10-11,14:00,4,Cliente 25742,Show,Phone
RES-25743,2025-10-11,19:00,2,Cliente 25743,No-Show,WhatsApp
RES-25744,2025-10-11,14:00,2,Cliente 25744,No-Show,WhatsApp
RES-25745,2025-10-11,20:00,2,Cliente 25745,Show,Web
RES-25746,2025-10-11,21:00,2,Cliente 25746,Show,Web
RES-25747,2025-10-11,19:00,4,Cliente 25747,Show,Web
RES-25748,2025-10-11,13:00,4,Cliente 25748,Show,Phone
RES-25749,2025-10-11,20:00,2,Cliente 25749,Show,WhatsApp
RES-25750,2025-10-11,21:00,2,Cliente 25750,Show,Web
RES-25751,2025-10-11,21:00,2,Cliente 25751,Show,WhatsApp
RES-25752,2025-10-11,21:00,2,Cliente 25752,Show,Web
RES-25753,2025-10-11,19:00,4,Cliente 25753,No-Show,Phone
RES-25754,2025-10-11,19:00,2,Cliente 25754,Show,Web
RES-25755,2025-10-11,21:00,6,Cliente 25755,Show,Web
RES-25756,2025-10-11,14:00,2,Cliente 25756,Show,Web
RES-25757,2025-10-11,14:00,2,Cliente 25757,Show,Web
RES-25758,2025-10-11,20:00,2,Cliente 25758,Cancelled,Web
RES-25759,2025-10-11,14:00,4,Cliente 25759,Show,Phone
RES-25760,2025-10-11,19:00,2,Cliente 25760,Show,Web
RES-25761,2025-10-11,20:00,2,Cliente 25761,Show,Web
RES-25762,2025-10-11,21:00,2,Cliente 25762,No-Show,Web
RES-25763,2025-10-11,13:00,2,Cliente 25763,Show,WhatsApp
RES-25764,2025-10-11,20:00,2,Cliente 25764,Show,Web
RES-25765,2025-10-12,19:00,2,Cliente 25765,No-Show,Web
RES-25766,2025-10-12,13:00,6,Cliente 25766,Show,Web
RES-25767,2025-10-12,19:00,2,Cliente 25767,Show,Web
RES-25768,2025-10-12,19:00,2,Cliente 25768,Cancelled,Phone
RES-25769,2025-10-12,19:00,2,Cliente 25769,Show,Web
RES-25770,2025-10-12,19:00,2,Cliente 25770,Show,WhatsApp
RES-25771,2025-10-12,20:00,2,Cliente 25771,Show,Web
RES-25772,2025-10-12,20:00,4,Cliente 25772,Show,WhatsApp
RES-25773,2025-10-12,19:00,2,Cliente 25773,No-Show,Web
RES-25774,2025-10-12,20:00,2,Cliente 25774,Show,Web
RES-25775,2025-10-12,22:00,4,Cliente 25775,Show,Web
RES-25776,2025-10-12,19:00,2,Cliente 25776,Show,Web
RES-25777,2025-10-12,20:00,4,Cliente 25777,No-Show,Web
RES-25778,2025-10-12,19:00,2,Cliente 25778,Show,Web
RES-25779,2025-10-12,22:00,2,Cliente 25779,Show,Phone
RES-25780,2025-10-12,20:00,2,Cliente 25780,Show,WhatsApp
RES-25781,2025-10-12,19:00,2,Cliente 25781,No-Show,WhatsApp
RES-25782,2025-10-12,19:00,2,Cliente 25782,Show,Web
RES-25783,2025-10-12,14:00,2,Cliente 25783,Show,WhatsApp
RES-25784,2025-10-12,19:00,6,Cliente 25784,Show,Web
RES-25785,2025-10-12,20:00,6,Cliente 25785,Show,WhatsApp
RES-25786,2025-10-12,19:00,2,Cliente 25786,Show,WhatsApp
RES-25787,2025-10-12,19:00,4,Cliente 25787,Show,Phone
RES-25788,2025-10-12,20:00,2,Cliente 25788,Show,Web
RES-25789,2025-10-12,19:00,4,Cliente 25789,Show,Web
RES-25790,2025-10-12,13:00,2,Cliente 25790,Show,Web
RES-25791,2025-10-12,19:00,2,Cliente 25791,Show,Phone
RES-25792,2025-10-12,20:00,2,Cliente 25792,Show,Web
RES-25793,2025-10-12,14:00,2,Cliente 25793,Show,WhatsApp
RES-25794,2025-10-12,14:00,2,Cliente 25794,Show,Phone
RES-25795,2025-10-12,14:00,4,Cliente 25795,Show,Phone
RES-25796,2025-10-12,19:00,2,Cliente 25796,Show,WhatsApp
RES-25797,2025-10-12,19:00,2,Cliente 25797,Show,Phone
RES-25798,2025-10-12,14:00,4,Cliente 25798,No-Show,Web
RES-25799,2025-10-13,20:00,2,Cliente 25799,Show,Web
RES-25800,2025-10-13,14:00,2,Cliente 25800,No-Show,WhatsApp
RES-25801,2025-10-13,21:00,4,Cliente 25801,Show,Web
RES-25802,2025-10-13,14:00,4,Cliente 25802,Show,Web
RES-25803,2025-10-13,20:00,2,Cliente 25803,Show,Web
RES-25804,2025-10-13,14:00,2,Cliente 25804,Show,Web
RES-25805,2025-10-13,20:00,2,Cliente 25805,Show,Web
RES-25806,2025-10-13,22:00,4,Cliente 25806,Show,WhatsApp
RES-25807,2025-10-13,21:00,4,Cliente 25807,Show,Phone
RES-25808,2025-10-13,20:00,4,Cliente 25808,Show,Web
RES-25809,2025-10-13,20:00,2,Cliente 25809,Show,Web
RES-25810,2025-10-13,21:00,4,Cliente 25810,Show,WhatsApp
RES-25811,2025-10-13,13:00,2,Cliente 25811,Show,Web
RES-25812,2025-10-13,13:00,4,Cliente 25812,No-Show,Web
RES-25813,2025-10-13,20:00,4,Cliente 25813,Cancelled,Web
RES-25814,2025-10-13,22:00,4,Cliente 25814,Show,Phone
RES-25815,2025-10-13,13:00,2,Cliente 25815,Show,Web
RES-25816,2025-10-15,20:00,4,Cliente 25816,Show,Phone
RES-25817,2025-10-15,21:00,4,Cliente 25817,Show,Phone
RES-25818,2025-10-15,22:00,4,Cliente 25818,Show,Web
RES-25819,2025-10-15,21:00,2,Cliente 25819,Show,Phone
RES-25820,2025-10-15,20:00,2,Cliente 25820,Show,Web
RES-25821,2025-10-15,20:00,2,Cliente 25821,Show,Web
RES-25822,2025-10-15,22:00,4,Cliente 25822,Show,Phone
RES-25823,2025-10-15,20:00,2,Cliente 25823,Show,Phone
RES-25824,2025-10-15,19:00,2,Cliente 25824,Show,Phone
RES-25825,2025-10-15,21:00,2,Cliente 25825,Show,Web
RES-25826,2025-10-15,14:00,2,Cliente 25826,Show,Phone
RES-25827,2025-10-15,19:00,4,Cliente 25827,Show,Web
RES-25828,2025-10-15,20:00,2,Cliente 25828,Show,Web
RES-25829,2025-10-15,22:00,4,Cliente 25829,Show,Web
RES-25830,2025-10-15,19:00,2,Cliente 25830,Show,Web
RES-25831,2025-10-15,21:00,2,Cliente 25831,Show,Web
RES-25832,2025-10-15,21:00,4,Cliente 25832,Show,Web
RES-25833,2025-10-15,19:00,2,Cliente 25833,Show,Phone
RES-25834,2025-10-15,22:00,2,Cliente 25834,Show,WhatsApp
RES-25835,2025-10-15,20:00,2,Cliente 25835,Show,Phone
RES-25836,2025-10-15,20:00,2,Cliente 25836,No-Show,Web
RES-25837,2025-10-15,21:00,2,Cliente 25837,Show,Web
RES-25838,2025-10-15,19:00,4,Cliente 25838,Show,Web
RES-25839,2025-10-15,20:00,4,Cliente 25839,Show,Web
RES-25840,2025-10-15,20:00,2,Cliente 25840,Show,Phone
RES-25841,2025-10-15,20:00,2,Cliente 25841,Show,Web
RES-25842,2025-10-15,19:00,4,Cliente 25842,Show,Web
RES-25843,2025-10-15,13:00,4,Cliente 25843,Show,WhatsApp
RES-25844,2025-10-15,14:00,2,Cliente 25844,No-Show,Phone
RES-25845,2025-10-17,19:00,6,Cliente 25845,Show,WhatsApp
RES-25846,2025-10-17,20:00,2,Cliente 25846,No-Show,Web
RES-25847,2025-10-17,19:00,4,Cliente 25847,Show,Web
RES-25848,2025-10-17,22:00,2,Cliente 25848,Show,WhatsApp
RES-25849,2025-10-17,20:00,2,Cliente 25849,Show,WhatsApp
RES-25850,2025-10-17,22:00,2,Cliente 25850,Show,WhatsApp
RES-25851,2025-10-17,14:00,4,Cliente 25851,Show,Web
RES-25852,2025-10-17,20:00,2,Cliente 25852,No-Show,Phone
RES-25853,2025-10-17,22:00,4,Cliente 25853,Show,WhatsApp
RES-25854,2025-10-17,20:00,2,Cliente 25854,Cancelled,Web
RES-25855,2025-10-17,21:00,2,Cliente 25855,Show,Web
RES-25856,2025-10-17,22:00,2,Cliente 25856,Show,Web
RES-25857,2025-10-17,20:00,2,Cliente 25857,Show,Web
RES-25858,2025-10-17,14:00,4,Cliente 25858,Show,Web
RES-25859,2025-10-17,22:00,2,Cliente 25859,Show,Web
RES-25860,2025-10-17,20:00,2,Cliente 25860,Show,WhatsApp
RES-25861,2025-10-17,19:00,4,Cliente 25861,Show,WhatsApp
RES-25862,2025-10-17,14:00,2,Cliente 25862,Show,Web
RES-25863,2025-10-17,21:00,4,Cliente 25863,No-Show,Web
RES-25864,2025-10-17,19:00,4,Cliente 25864,Show,Phone
RES-25865,2025-10-17,14:00,2,Cliente 25865,Show,Web
RES-25866,2025-10-17,19:00,2,Cliente 25866,Show,WhatsApp
RES-25867,2025-10-17,19:00,6,Cliente 25867,Show,Web
RES-25868,2025-10-17,21:00,2,Cliente 25868,Cancelled,Web
RES-25869,2025-10-17,19:00,2,Cliente 25869,No-Show,WhatsApp
RES-25870,2025-10-17,20:00,4,Cliente 25870,Show,Phone
RES-25871,2025-10-17,20:00,4,Cliente 25871,Show,Phone
RES-25872,2025-10-17,19:00,2,Cliente 25872,Cancelled,Web
RES-25873,2025-10-17,14:00,2,Cliente 25873,Show,Web
RES-25874,2025-10-17,13:00,6,Cliente 25874,Show,WhatsApp
RES-25875,2025-10-17,19:00,2,Cliente 25875,Show,WhatsApp
RES-25876,2025-10-17,19:00,2,Cliente 25876,Show,WhatsApp
RES-25877,2025-10-17,20:00,2,Cliente 25877,Show,WhatsApp
RES-25878,2025-10-17,21:00,2,Cliente 25878,Show,Phone
RES-25879,2025-10-17,19:00,2,Cliente 25879,Show,Web
RES-25880,2025-10-17,22:00,2,Cliente 25880,No-Show,Web
RES-25881,2025-10-17,22:00,2,Cliente 25881,Show,Web
RES-25882,2025-10-17,20:00,2,Cliente 25882,Show,Web
RES-25883,2025-10-17,21:00,2,Cliente 25883,Show,Web
RES-25884,2025-10-17,22:00,2,Cliente 25884,Show,Web
RES-25885,2025-10-17,19:00,2,Cliente 25885,No-Show,WhatsApp
RES-25886,2025-10-17,20:00,2,Cliente 25886,Show,Phone
RES-25887,2025-10-17,14:00,2,Cliente 25887,Show,Phone
RES-25888,2025-10-18,20:00,2,Cliente 25888,Show,Web
RES-25889,2025-10-18,19:00,2,Cliente 25889,Show,WhatsApp
RES-25890,2025-10-18,20:00,2,Cliente 25890,Show,Web
RES-25891,2025-10-18,20:00,2,Cliente 25891,Show,WhatsApp
RES-25892,2025-10-18,20:00,2,Cliente 25892,Show,Phone
RES-25893,2025-10-18,20:00,2,Cliente 25893,Show,Web
RES-25894,2025-10-18,21:00,2,Cliente 25894,Show,WhatsApp
RES-25895,2025-10-18,20:00,2,Cliente 25895,Cancelled,Web
RES-25896,2025-10-18,20:00,2,Cliente 25896,Show,WhatsApp
RES-25897,2025-10-18,20:00,2,Cliente 25897,Show,WhatsApp
RES-25898,2025-10-18,21:00,2,Cliente 25898,Show,Web
RES-25899,2025-10-18,19:00,2,Cliente 25899,Show,Web
RES-25900,2025-10-18,20:00,2,Cliente 25900,Show,Web
RES-25901,2025-10-18,20:00,2,Cliente 25901,Show,Web
RES-25902,2025-10-18,20:00,2,Cliente 25902,Show,Web
RES-25903,2025-10-18,21:00,2,Cliente 25903,No-Show,Web
RES-25904,2025-10-18,21:00,2,Cliente 25904,Show,Web
RES-25905,2025-10-18,19:00,2,Cliente 25905,Show,Web
RES-25906,2025-10-18,21:00,4,Cliente 25906,Show,WhatsApp
RES-25907,2025-10-18,19:00,2,Cliente 25907,Show,WhatsApp
RES-25908,2025-10-18,20:00,4,Cliente 25908,Show,Phone
RES-25909,2025-10-18,21:00,4,Cliente 25909,Show,WhatsApp
RES-25910,2025-10-18,21:00,2,Cliente 25910,Show,WhatsApp
RES-25911,2025-10-18,21:00,2,Cliente 25911,Show,Web
RES-25912,2025-10-18,19:00,2,Cliente 25912,Show,Web
RES-25913,2025-10-18,19:00,2,Cliente 25913,Show,Web
RES-25914,2025-10-18,21:00,2,Cliente 25914,No-Show,Phone
RES-25915,2025-10-18,19:00,2,Cliente 25915,Show,WhatsApp
RES-25916,2025-10-18,13:00,2,Cliente 25916,Show,Web
RES-25917,2025-10-18,20:00,2,Cliente 25917,Cancelled,WhatsApp
RES-25918,2025-10-18,22:00,2,Cliente 25918,Show,Phone
RES-25919,2025-10-18,21:00,2,Cliente 25919,No-Show,WhatsApp
RES-25920,2025-10-18,20:00,2,Cliente 25920,Show,WhatsApp
RES-25921,2025-10-18,20:00,2,Cliente 25921,Show,Web
RES-25922,2025-10-18,20:00,2,Cliente 25922,Show,Web
RES-25923,2025-10-18,21:00,2,Cliente 25923,Cancelled,Web
RES-25924,2025-10-18,21:00,2,Cliente 25924,No-Show,Web
RES-25925,2025-10-18,14:00,2,Cliente 25925,Show,Web
RES-25926,2025-10-18,19:00,2,Cliente 25926,Show,Web
RES-25927,2025-10-19,21:00,2,Cliente 25927,Show,Web
RES-25928,2025-10-19,19:00,2,Cliente 25928,Show,WhatsApp
RES-25929,2025-10-19,22:00,2,Cliente 25929,Show,Web
RES-25930,2025-10-19,20:00,2,Cliente 25930,Cancelled,Web
RES-25931,2025-10-19,13:00,2,Cliente 25931,Show,Web
RES-25932,2025-10-19,14:00,4,Cliente 25932,No-Show,Web
RES-25933,2025-10-19,21:00,4,Cliente 25933,Show,Web
RES-25934,2025-10-19,22:00,2,Cliente 25934,Show,Phone
RES-25935,2025-10-19,19:00,2,Cliente 25935,Show,Web
RES-25936,2025-10-19,22:00,2,Cliente 25936,Show,Web
RES-25937,2025-10-19,21:00,2,Cliente 25937,Show,WhatsApp
RES-25938,2025-10-19,14:00,2,Cliente 25938,Show,Phone
RES-25939,2025-10-19,19:00,2,Cliente 25939,Show,Web
RES-25940,2025-10-19,19:00,2,Cliente 25940,Show,Phone
RES-25941,2025-10-19,13:00,2,Cliente 25941,Cancelled,Phone
RES-25942,2025-10-19,20:00,4,Cliente 25942,Show,Phone
RES-25943,2025-10-19,22:00,2,Cliente 25943,No-Show,WhatsApp
RES-25944,2025-10-19,21:00,2,Cliente 25944,Show,WhatsApp
RES-25945,2025-10-19,20:00,6,Cliente 25945,Show,Web
RES-25946,2025-10-19,20:00,4,Cliente 25946,Show,WhatsApp
RES-25947,2025-10-19,20:00,4,Cliente 25947,Cancelled,WhatsApp
RES-25948,2025-10-19,19:00,2,Cliente 25948,No-Show,WhatsApp
RES-25949,2025-10-19,20:00,4,Cliente 25949,Show,Phone
RES-25950,2025-10-20,19:00,2,Cliente 25950,Show,Web
RES-25951,2025-10-20,20:00,2,Cliente 25951,Show,Web
RES-25952,2025-10-20,14:00,2,Cliente 25952,Show,Phone
